School_ID,NAME_OF_SCHOOL,Elementary_Middle_or_High_School,Street_Address,City,State,ZIP_Code,Phone_Number,Link,Network_Manager,Collaborative_Name,Adequate_Yearly_Progress_Made_,Track_Schedule,CPS_Performance_Policy_Status,CPS_Performance_Policy_Level,HEALTHY_SCHOOL_CERTIFIED,Safety_Icon,SAFETY_SCORE
610542,West Ridge Elementary School,ES,6700 N Whipple St,Chicago,IL,60645,(773) 534-8250,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610542.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Not Enough Data,No,Strong,67
609755,Whitney M Young Magnet High School,HS,211 S Laflin St,Chicago,IL,60607,(773) 534-7500,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609755.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,95
610230,Wildwood Elementary School,ES,6950 N Hiawatha Ave,Chicago,IL,60646,(773) 534-1188,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610230.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,99
610251,Willa Cather Elementary School,ES,2908 W Washington Blvd,Chicago,IL,60612,(773) 534-6780,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610251.pdf,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Strong,69
610299,William A Hinton Elementary School,ES,644 W 71st St,Chicago,IL,60621,(773) 535-3875,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610299.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,18
610109,William Bishop Owen Scholastic Academy Elementary School,ES,8247 S Christiana Ave,Chicago,IL,60652,(773) 535-9330,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610109.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Average,49
610101,William B Ogden Elementary School,ES,24 W Walton St,Chicago,IL,60610,(773) 534-8110,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610101.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,NDA,
609945,William C Goudy Elementary School,ES,5120 N Winthrop Ave,Chicago,IL,60640,(773) 534-2480,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609945.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,70
610143,William C Reavis Math & Science Specialty Elementary School,ES,834 E 50th St,Chicago,IL,60615,(773) 535-1060,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610143.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,48
610364,William E B Dubois Elementary School,ES,330 E 133rd St,Chicago,IL,60827,(773) 535-5582,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610364.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,47
609884,William E Dever Elementary School,ES,3436 N Osceola Ave,Chicago,IL,60634,(773) 534-3090,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609884.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,67
609967,William F Finkl Elementary School,ES,2332 S Western Ave,Chicago,IL,60608,(773) 535-5850,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609967.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,56
609994,William G Hibbard Elementary School,ES,3244 W Ainslie St,Chicago,IL,60625,(773) 534-5191,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609994.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,NDA,
609812,William H Brown Elementary School,ES,54 N Hermitage Ave,Chicago,IL,60612,(773) 534-7250,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609812.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Weak,36
610023,William H King Elementary School,ES,740 S Campbell Ave,Chicago,IL,60612,(773) 534-7898,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610023.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,47
609734,William Howard Taft High School,HS,6530 W Bryn Mawr Ave,Chicago,IL,60631,(773) 534-1000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609734.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,61
610136,William H Prescott Elementary School,ES,1632 W Wrightwood Ave,Chicago,IL,60614,(773) 534-5505,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610136.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Very Strong,90
610142,William H Ray Elementary School,ES,5631 S Kimbark Ave,Chicago,IL,60637,(773) 535-0970,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610142.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,69
610153,William H Ryder Math & Science Specialty Elementary School,ES,8716 S Wallace St,Chicago,IL,60620,(773) 535-3843,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610153.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,34
610167,William H Seward Communication Arts Academy Elementary School,ES,4600 S Hermitage Ave,Chicago,IL,60609,(773) 535-4890,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610167.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,40
609698,William J Bogan High School,HS,3939 W 79th St,Chicago,IL,60652,(773) 535-2180,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609698.pdf,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,20
610061,William J & Charles H Mayo Elementary School,ES,249 E 37th St,Chicago,IL,60653,(773) 535-1260,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610061.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,52
610104,William J Onahan Elementary School,ES,6634 W Raven St,Chicago,IL,60631,(773) 534-1180,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610104.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,64
609678,William Jones College Preparatory High School,HS,606 S State St,Chicago,IL,60605,(773) 534-8600,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609678.pdf,South Side High School Network,SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,92
610193,William K New Sullivan Elementary School,ES,8331 S Mackinaw,Chicago,IL,60617,(773) 535-6585,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610193.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,27
610123,William Penn Elementary School,ES,1616 S Avers Ave,Chicago,IL,60623,(773) 534-1665,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610123.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Strong,78
609949,William P Gray Elementary School,ES,3730 N Laramie Ave,Chicago,IL,60641,(773) 534-3520,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609949.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,57
610097,William P Nixon Elementary School,ES,2121 N Keeler Ave,Chicago,IL,60639,(773) 534-4375,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610097.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,52
609711,William Rainey Harper High School,HS,6520 S Wood St,Chicago,IL,60636,(773) 535-9150,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609711.pdf,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Weak,22
610232,Williams Multiplex Elementary School,ES,2710 S Dearborn St,Chicago,IL,60616,(773) 534-9245,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610232.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,NDA,
610336,Williams Preparatory Academy Middle School,MS,2710 S Dearborn St,Chicago,IL,60616,(773) 534-9235,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610336.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,49
610172,William T Sherman Elementary School,ES,1000 W 52nd St,Chicago,IL,60609,(773) 535-1757,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610172.pdf,AUSL Schools,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,32
609844,William W Carter Elementary School,ES,5740 S Michigan Ave,Chicago,IL,60637,(773) 535-0860,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609844.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Very Weak,13
610088,Wolfgang A Mozart Elementary School,ES,2200 N Hamlin Ave,Chicago,IL,60647,(773) 534-4160,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610088.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,41
609977,Woodlawn Community Elementary School,ES,6657 S Kimbark Ave,Chicago,IL,60637,(773) 535-0801,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609977.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,70
610392,World Language Academy High School,HS,3120 S Kostner Ave,Chicago,IL,60623,(773) 535-4334,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610392.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,51
